text	label
Aucun laboureur ne bougea pour obéir aux ordres de Clara ;	Narration
Et les murmures devenaient menaçants,	Narration
En effet, Mme Dubreuil, revenant du pavillon du verger, traversait la cour.	Narration
Et elle entraîna sa fille, qui, se retournant une dernière fois vers la Goualeuse,	Narration
Mme Dubreuil entraîna Clara.	Narration
La Goualeuse resta seule au milieu du groupe menaçant qui s'était formé autour d'elle.	Narration
Rien de plus touchant que la pose de cette infortunée.	Narration
Rien de plus menaçant que les paroles, que l'attitude des paysans qui l'entouraient.	Narration
Hommes et femmes ne pouvaient pardonner à Fleur-de-Marie d'avoir été jusqu'alors traitée d'égal à égal par leurs maîtres.	Narration
Les premiers mouvements des natures incultes sont toujours extrêmes...	Narration
Excellents ou détestables.	Narration
Mais ils deviennent horriblement dangereux lorsqu'une multitude croit ses brutalités autorisées par les torts réels ou apparents de ceux que poursuit sa haine ou sa colère.	Narration
Et la veuve abaissa brutalement les deux mains de la jeune fille, qui cachait son visage baigné de larmes.	Narration
La Goualeuse, d'abord écrasée de honte, commençait à trembler d'effroi en se trouvant seule à la merci de ces forcenés ; elle joignit les mains,	Narration
Ainsi le populaire arrive quelquefois, à son insu, par une exaltation progressive, à l'accomplissement des actes les plus injustes et les plus féroces.	Narration
Le cercle menaçant des métayers se rapprochait de plus en plus de Fleur-de-Marie ; tous gesticulaient en parlant ; la veuve du forgeron ne se possédait plus.	Narration
Seulement séparée du profond abreuvoir par le parapet où elle s'appuyait, la Goualeuse eut peur d'être renversée dans l'eau et s'écria,	Narration
Et comme la laitière, gesticulant toujours, s'approchait de plus en plus et lui mettait ses deux poings presque sur le visage, Fleur-de-Marie s'écria,	Narration
En entendant ces cris inhumains, ces railleries barbares, en voyant l'exaspération de toutes ces figures stupidement irritées qui s'avançaient pour l'enlever, Fleur-de-Marie se crut morte.	Narration
Deux des plus furieux allaient saisir Fleur-de-Marie, lorsqu'une voix émue, vibrante,	Narration
Au même instant, Mme Georges, qui s'était frayé un passage au milieu de cette foule, arriva auprès de la Goualeuse, toujours agenouillée,	Narration
L'expression, l'attitude de Mme Georges furent si courageusement impérieuses que la foule recula et resta muette.	Narration
L'indignation colorait vivement les traits de Mme Georges, ordinairement pâles.	Narration
Ces simples paroles imposèrent aux laboureurs.	Narration
Mme Georges prit le bras de Fleur-de-Marie ; les laboureurs, confus et reconnaissant la brutalité de leur conduite, s'écartèrent respectueusement.	Narration
La veuve ne put rien répondre à ces sages paroles ; elle s'assit sur le parapet de l'abreuvoir et se mit à pleurer amèrement en embrassant ses enfants.	Narration
Quelques minutes après cette scène, Pierre amena le cabriolet ; Mme Georges et Fleur-de-Marie y montèrent pour retourner à Bouqueval.	Narration
Fin du chapitre 11. Enregistré par Nadine Eckert-Boulet, à Copenhague, en mai 2012.	Narration
Chapitre 16 de la troisième partie des Mystères de Paris, tome 2, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public. Les aveux.	Narration
Le fauteuil de Mme d'Harville était placé à droite de la cheminée, où Rodolphe, resté debout, s'accoudait légèrement.	Narration
Jamais Clémence n'avait été plus frappée du noble et gracieux ensemble des traits du prince ; jamais sa voix ne lui avait semblé plus douce et plus vibrante.	Narration
Sentant combien il était pénible pour la marquise de commencer cette conversation,	Narration
Après un moment de silence,	Narration
Clémence, étonnée de ce ton presque léger, regarda Rodolphe avec surprise.	Narration
Clémence regarda le prince avec surprise.	Narration
Rodolphe s'inclina,	Narration
Rodolphe ne put s'empêcher de sourire de la verve ironique avec laquelle Mme d'Harville traçait le portrait de sa belle-mère. --	Narration
Rodolphe la regarda avec surprise.	Narration
À ces mots, Mme d'Harville pâlit légèrement, sa résolution parut l'abandonner.	Narration
L'émotion de la jeune femme redoubla, ses joues se couvrirent d'une rougeur brûlante,	Narration
Mme d'Harville cacha sa tête dans ses mains ; accablée par cette douloureuse révélation, elle n'avait plus le courage de dire une parole.	Narration
Rodolphe aussi resta muet.	Narration
Et ce n'est pas tout... Sa fille... pauvre petit ange innocent, est aussi flétrie en naissant...	Narration
Ces douloureux et tristes aveux faisaient naître chez Rodolphe des réflexions amères.	Narration
Fin du chapitre 16. Enregistré par Nadine Eckert-Boulet, à Copenhague, en mai 2012.	Narration
Chapitre 20 de la troisième partie des Mystères de Paris, tome 2, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public. Le jugement.	Narration
Étonné, le lapidaire se leva et alla ouvrir... Deux hommes entrèrent dans la mansarde.	Narration
À travers la porte laissée entrebâillée, on vit apparaître la figure méchante, attentive et rusée de Tortillard, qui, ayant suivi ces inconnus à leur insu, regardait, épiait, écoutait.	Narration
Tortillard, toujours aux écoutes et aux aguets, retint les paroles de Madeleine,	Narration
Les enfants, effrayés de cette scène, commencèrent à pleurer, et la vieille idiote se dressa sur son séant...	Narration
Et l'ouvrier, pâle comme la mort, retomba sur son escabeau, sans pouvoir ajouter une parole.	Narration
Après avoir psalmodié, comme d'habitude, une partie de cette requête d'une voix presque inintelligible, il articula nettement les derniers mots,	Narration
Seulement préoccupé de Louise, Morel n'entendait rien de ce qu'on disait autour de lui. Tout à coup une expression de joie amère éclaira son visage,	Narration
Malgré les ordres de leur mère, les enfants pleuraient effrayés, n'osant pas sortir de leur grabat.	Narration
À ce bruit inaccoutumé, à l'aspect des deux recors qu'elle ne connaissait pas, l'idiote commença à jeter des hurlements sourds en se rencognant contre la muraille.	Narration
Le recors mit sa main sur l'épaule de l'artisan et le secoua rudement.	Narration
Un épisode horrible rendit cette scène plus affreuse encore. L'aînée des petites filles, restée couchée dans la paillasse avec sa sœur malade,	Narration
La pauvre enfant phtisique venait d'expirer doucement sans une plainte, son regard toujours attaché sur celui de sa sœur qu'elle aimait tendrement...	Narration
Il est impossible de rendre le cri que jeta la femme du lapidaire à cette affreuse révélation, car elle comprit tout.	Narration
Ce fut un de ces cris pantelants, convulsifs, arrachés du plus profond des entrailles d'une mère.	Narration
Il la trouva morte.	Narration
Le froid, le besoin avaient hâté sa fin... quoique sa maladie, fruit de la misère, fût mortelle.	Narration
Ses pauvres petits membres étaient déjà roidis et glacés...	Narration
Fin du chapitre 20 de la troisième partie. Fin de la troisième partie. Enregistré par Nadine Eckert-Boulet, à Copenhague, en mai 2012.	Narration
Puis, s'interrompant pour rire aux éclats,	Narration
Et de rire encore.	Narration
Puis, s'interrompant encore pour s'arrêter devant une boutique,	Narration
Et Rigolette de rire aux éclats.	Narration
De rire si fort qu'un gros homme qui marchait devant elle, portant un chien sous son bras, se retourna tout interloqué, croyant qu'il s'agissait de lui.	Narration
Rigolette, sans discontinuer de rire, lui fit une demi-révérence accompagnée d'une petite mine si espiègle que Rodolphe ne put s'empêcher de partager l'hilarité de sa compagne.	Narration
Le gros homme continua son chemin en grommelant.	Narration
Et de rire encore.	Narration
Et de rire encore.	Narration
Cette foi profonde de Rigolette dans son courage et dans ses dix-huit ans... ses seuls biens... semblait à Rodolphe respectable et sainte...	Narration
Au printemps, quand d'une aile agile les oiseaux du ciel, joyeux et chantants, effleurent les luzernes roses, ou fendent l'air tiède et azuré, s'inquiètent-ils du sombre hiver ?	Narration
Et de rire.	Narration
Rodolphe écoutait ce babil avec curiosité ; il se demandait pour la troisième ou quatrième fois ce qu'il devait penser de la vertu de Rigolette.	Narration
Et de rire.	Narration
Rigolette partit d'un éclat de rire.	Narration
Fin du chapitre 4 de la quatrième partie. Enregistré par Nadine Eckert-Boulet, à Copenhague, en juin 2012.	Narration
Chapitre 12 de la quatrième partie des Mystères de Paris, tome 2, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public. La folie.	Narration
Mais s'interrompant brusquement,	Narration
Rodolphe se trompait.	Narration
Absolument étranger à ce qui se disait, à ce qui se passait autour de lui, depuis quelques instants le lapidaire était devenu fou.	Narration
Il accompagnait cette pantomime d'une sorte de frôlement de sa langue contre son palais, afin d'imiter le bruit de la meule dans ses mouvements de rotation.	Narration
Puis, s'approchant de l'artisan,	Narration
Morel regarda sa fille de ce regard troublé, vague, distrait, indécis, particulier aux aliénés...	Narration
Sans discontinuer sa manœuvre insensée,	Narration
Et il se remit à feindre de tourner sa meule.	Narration
Louise poussa un cri terrible.	Narration
Puis tentant un dernier effort pour tirer Morel de sa folie,	Narration
À ces appels déchirants rien ne répondit.	Narration
Rien ne retentit dans cette pauvre âme anéantie... rien.	Narration
Les cordes paternelles, toujours les dernières brisées, ne vibrèrent pas...	Narration
La porte de la mansarde s'ouvrit.	Narration
Le commissaire entra.	Narration
Et s'approchant vivement de l'ouvrier, au bout d'une minute d'examen, il fut convaincu de cette douloureuse réalité.	Narration
Rodolphe se contraignit en entendant parler de l'indignation de M. Ferrand.	Narration
Puis s'adressant à Louise, qui, toujours agenouillée près de son père,	Narration
Morel quitta la maison de la rue du Temple sans résistance ; indifférent, il alla où on le mena ; sa folie était douce, inoffensive et triste.	Narration
La grand'mère avait faim : on lui montra de la viande et du pain, elle suivit le pain et la viande.	Narration
Les pierreries du lapidaire, confiées à sa femme, furent, le même jour, remises à Mme Mathieu, la courtière, qui vint les chercher.	Narration
Quant à Rodolphe, ses pensées étaient amères en songeant aux révélations de Louise.	Narration
Fin du chapitre 12 de la quatrième partie. Enregistré par Nadine Eckert-Boulet, à Copenhague, en novembre 2012.	Narration
Chapitre 15 de la quatrième partie des Mystères de Paris, tome 2, par Eugène Sue. Cet enregistrement Librivox fait partie du domaine public. M. de Saint-Remy.	Narration
M. de Saint-Remy entra brusquement dans l'étude, son chapeau sur la tête, l'air haut et fier, fermant à demi les yeux, et demandant d'un air souverainement impertinent,	Narration
On eût dit une tête de mort dont les orbites auraient été remplacées par de larges prunelles fixes, glauques et vertes.	Narration
Après l'avoir considéré un moment en silence, le notaire dit au vicomte,	Narration
Ce sang-froid exaspéra M. de Saint-Remy.	Narration
Le notaire, comme s'il eût deviné les pensées qui agitaient le vicomte, hocha la tête, se tourna à demi vers lui,	Narration
Un moment interdit,	Narration
Le vicomte s'était contenu à grand-peine pendant que Jacques Ferrand établissait ses comptes. Au lieu de lui répondre et de prendre l'argent,	Narration
Et le notaire braqua ses lunettes vertes sur le vicomte.	Narration
Après un moment de silence,	Narration
Lorsque Jacques Ferrand eut parlé de faux... le vicomte se sentit écrasé. À son tour il se trouvait dominé par le notaire.	Narration
À ce moment on frappa à la porte du cabinet.	Narration
Jacques Ferrand sonna ; le clerc parut.	Narration
Mme d'Orbigny (autrefois Mme Roland) entra au moment où M. de Saint-Remy sortait, les traits contractés par la rage de s'être inutilement humilié devant le notaire.	Narration
